Index,Highest Charting Position,Streams,Artist Followers,Genre,Tempo,Duration (ms)
885,148,5329256.0,3008916.0,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",125.926,215093.0
886,64,5178107.0,152237.0,"['dance pop', 'edm', 'pop dance', 'pop edm', 'slap house', 'tropical house']",118.961,176767.0
887,150,5151406.0,4849204.0,['chicago rap'],176.02700000000002,163798.0
888,158,5101640.0,3071170.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",137.997,201333.0
889,159,5094137.0,3071170.0,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",104.10600000000001,315640.0
890,4,4924533.0,42227614.0,"['pop', 'post-teen pop']",75.602,285634.0
891,10,4819362.0,19102888.0,"['chicago rap', 'melodic rap']",142.94799999999998,242181.0
892,9,4805366.0,19102888.0,"['chicago rap', 'melodic rap']",159.93,181661.0
893,181,4800543.0,4022792.0,"['melodic rap', 'rap', 'trap']",88.50200000000001,179813.0
894,23,4799038.0,56327031.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",122.947,220488.0
895,4,4690955.0,6514102.0,"['emo rap', 'rap']",178.46200000000002,132303.0
896,12,4599807.0,27167675.0,"['dance pop', 'pop', 'uk pop']",146.967,193829.0
897,194,4569978.0,7593792.0,"['edm', 'pop', 'pop dance', 'tropical house']",119.961,199008.0
898,197,4526982.0,3916979.0,"['dance pop', 'pop']",184.021,180348.0
899,91,4502853.0,3916979.0,"['dance pop', 'pop']",133.002,187436.0
900,83,5698099.0,29238936.0,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",109.976,214507.0
901,72,5049863.0,5888533.0,"['pop', 'pop rap', 'r&b']",120.074,202008.0
902,65,4957966.0,32279979.0,"['pop', 'pop rock']",93.676,211254.0
903,167,4938139.0,3263283.0,"['r&b brasileiro', 'rap cearense', 'trap brasileiro']",149.97799999999998,230400.0
904,112,4898520.0,1683006.0,"['german hip hop', 'hamburg hip hop']",104.875,182931.0
905,122,4877753.0,2168452.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino']",103.994,259600.0
906,68,4776686.0,7816213.0,"['atl hip hop', 'atl trap', 'rap', 'trap']",135.14,181929.0
907,183,4723116.0,1683006.0,"['german hip hop', 'hamburg hip hop']",109.01899999999999,185330.0
908,150,4652583.0,15778531.0,"['dance pop', 'pop', 'post-teen pop']",137.941,248587.0
909,21,4620838.0,8671649.0,"['dance pop', 'pop']",125.98899999999999,134240.0
910,142,4602336.0,328877.0,['uk hip hop'],77.05199999999999,196363.0
911,75,4598325.0,38111.0,"['scandipop', 'swedish pop']",120.03,186878.0
912,13,4568308.0,28335112.0,"['dance pop', 'pop', 'post-teen pop', 'r&b']",84.459,242001.0
913,115,5949270.0,8673345.0,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",152.028,199250.0
914,157,5117128.0,1255573.0,"['cali rap', 'dance pop', 'pop', 'pop rap', 'trap queen']",100.03200000000001,253569.0
915,91,4982232.0,2384076.0,['k-pop girl group'],101.027,177728.0
916,71,4876238.0,17732077.0,"['rap', 'slap house']",79.903,185851.0
917,152,4737291.0,26784251.0,"['latin', 'reggaeton', 'reggaeton colombiano']",163.781,193700.0
918,122,4668193.0,2786366.0,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",124.00200000000001,175016.0
919,82,4642057.0,1245965.0,['k-pop girl group'],149.981,162600.0
920,112,4615520.0,1555628.0,"['funk carioca', 'funk pop']",100.009,168507.0
921,103,4593366.0,177972.0,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop']",112.01100000000001,210000.0
922,5,4587573.0,42227614.0,"['pop', 'post-teen pop']",139.88299999999998,210252.0
923,11,4585895.0,5966748.0,"['dance pop', 'pop', 'pop rap']",104.994,221714.0
924,134,4572706.0,166517.0,"['german hip hop', 'german pop', 'hamburg hip hop']",126.039,233905.0
925,86,4538382.0,7593792.0,"['edm', 'pop', 'pop dance', 'tropical house']",105.023,208156.0
926,148,5306994.0,18936929.0,"['dance pop', 'pop', 'post-teen pop']",125.95700000000001,159286.0
927,71,4624448.0,67074.0,['jawaiian'],95.11399999999999,210329.0
928,185,4609169.0,1492551.0,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",151.016,168477.0
929,27,4597001.0,437907.0,"['rap', 'trap']",139.864,157712.0
930,174,4575403.0,2919696.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",175.937,212011.0
931,111,4564331.0,18306226.0,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",93.064,212312.0
932,5,4556900.0,18585963.0,"['dance pop', 'pop', 'post-teen pop']",120.006,157707.0
933,113,4547965.0,2203386.0,['florida rap'],118.00399999999999,235988.0
934,31,4514763.0,19102888.0,"['chicago rap', 'melodic rap']",180.051,189323.0
935,117,4501441.0,2897862.0,"['latin', 'reggaeton', 'trap latino']",112.95299999999999,201000.0
936,43,11373347.0,412466.0,"['pop rap', 'rap', 'trap']",140.04,195429.0
937,145,5440253.0,4093115.0,['german hip hop'],96.852,151360.0
938,22,5391018.0,37151476.0,"['k-pop', 'k-pop boy group']",105.936,246381.0
939,106,4887204.0,17097317.0,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",143.783,179917.0
940,8,4883202.0,19102888.0,"['chicago rap', 'melodic rap']",143.078,202193.0
941,56,4702117.0,1251372.0,[],83.98200000000001,233000.0
942,177,4685894.0,961181.0,"['german hip hop', 'german pop']",98.995,170200.0
943,11,4586236.0,42227614.0,"['pop', 'post-teen pop']",89.93700000000001,261923.0
944,188,4561189.0,4272745.0,"['electropop', 'pop', 'pop rap']",82.992,186468.0
945,37,4436934.0,881797.0,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",97.008,180435.0
946,72,4405338.0,37151476.0,"['k-pop', 'k-pop boy group']",129.017,243267.0
947,186,4391666.0,6167871.0,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",150.953,242187.0
948,136,4390823.0,7744095.0,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']",120.274,203418.0
949,8,4389670.0,42227614.0,"['pop', 'post-teen pop']",147.922,230999.0
950,151,5254969.0,27167675.0,"['dance pop', 'pop', 'uk pop']",116.029,250280.0
951,10,5111416.0,42227614.0,"['pop', 'post-teen pop']",129.86,255894.0
952,59,4737306.0,2203386.0,['florida rap'],117.96700000000001,167147.0
953,79,4664281.0,4849204.0,['chicago rap'],164.00900000000001,163902.0
954,77,4488631.0,46992.0,"['afroswing', 'social media pop']",62.948,167917.0
955,74,4480780.0,328877.0,['uk hip hop'],146.95,248937.0
956,55,4472669.0,27167675.0,"['dance pop', 'pop', 'uk pop']",122.053,208505.0
957,100,4466143.0,6096559.0,"['puerto rican pop', 'trap latino']",84.041,217143.0
958,176,4462411.0,9778632.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",100.037,111852.0
959,126,4449437.0,2953525.0,"['basshall', 'francoton']",92.98899999999999,147076.0
960,189,4439790.0,36369.0,"['edm', 'pop dance', 'pop edm', 'tropical house']",123.06200000000001,190488.0
961,17,4424118.0,42227614.0,"['pop', 'post-teen pop']",83.43299999999999,252881.0
962,118,4392936.0,7593792.0,"['edm', 'pop', 'pop dance', 'tropical house']",103.95200000000001,228267.0
963,185,4380308.0,117894.0,"['dominican pop', 'pop reggaeton', 'urbano espanol']",88.064,187500.0
964,50,4371370.0,6608815.0,"['melodic rap', 'rap', 'trap']",84.005,173288.0
965,74,4351784.0,33663701.0,"['dfw rap', 'melodic rap', 'rap']",99.96,149547.0
966,13,5564072.0,42227614.0,"['pop', 'post-teen pop']",110.10700000000001,208978.0
967,15,5459423.0,42227614.0,"['pop', 'post-teen pop']",94.926,208907.0
968,18,5128412.0,42227614.0,"['pop', 'post-teen pop']",135.886,195097.0
969,24,5112180.0,42227614.0,"['pop', 'post-teen pop']",95.939,294521.0
970,157,5074613.0,7601122.0,"['north carolina hip hop', 'rap']",162.97299999999998,153467.0
971,20,5053658.0,42227614.0,"['pop', 'post-teen pop']",119.845,190898.0
972,170,4736059.0,8671649.0,"['dance pop', 'pop']",116.912,284480.0
973,180,4625985.0,6514102.0,"['emo rap', 'rap']",97.961,115255.0
974,50,4599408.0,1674348.0,['german hip hop'],154.007,196213.0
975,170,4522005.0,141016.0,"['dance pop', 'german dance', 'pop dance', 'slap house', 'tropical house']",127.96,153149.0
976,16,4510218.0,4794212.0,"['houston rap', 'pop', 'pop rap', 'trap queen']",168.983,155497.0
977,29,6796343.0,42227614.0,"['pop', 'post-teen pop']",141.916,237258.0
978,33,6085522.0,42227614.0,"['pop', 'post-teen pop']",94.219,289749.0
979,41,5943851.0,42227614.0,"['pop', 'post-teen pop']",150.04399999999998,234000.0
980,140,5768616.0,3037935.0,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",144.018,144973.0
981,141,5752169.0,1674348.0,['german hip hop'],130.009,152013.0
982,144,5674945.0,1683006.0,"['german hip hop', 'hamburg hip hop']",109.075,180950.0
983,149,5534361.0,10491105.0,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",148.94899999999998,186843.0
984,47,5375944.0,42227614.0,"['pop', 'post-teen pop']",118.819,220043.0
985,25,4978899.0,19102888.0,"['chicago rap', 'melodic rap']",117.943,154767.0
986,171,4828004.0,3372385.0,['memphis hip hop'],159.999,240297.0
987,26,4695091.0,29067437.0,"['latin', 'reggaeton', 'reggaeton colombiano']",122.728,157733.0
988,179,4661170.0,1779640.0,"['dembow', 'latin', 'rap dominicano', 'reggaeton', 'trap latino']",112.98700000000001,178407.0
989,42,4588064.0,6096559.0,"['puerto rican pop', 'trap latino']",96.988,222680.0
990,86,4583475.0,3866304.0,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",111.052,231618.0
991,33,4561936.0,29067437.0,"['latin', 'reggaeton', 'reggaeton colombiano']",97.00200000000001,200667.0
992,101,4476954.0,1251372.0,[],144.833,200387.0
993,82,8293983.0,14103694.0,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",139.964,210587.0
994,147,5600868.0,4093115.0,['german hip hop'],84.029,189686.0
995,163,5056986.0,2238190.0,['australian hip hop'],149.881,195268.0
996,37,5047752.0,19102888.0,"['chicago rap', 'melodic rap']",76.968,168685.0
997,161,4966428.0,22536304.0,"['boy band', 'pop', 'post-teen pop', 'talent show']",124.99,199987.0
998,174,4823401.0,1700759.0,"['german cloud rap', 'german hip hop']",157.005,183839.0
999,35,4798078.0,19102888.0,"['chicago rap', 'melodic rap']",127.984,180129.0
1000,27,4761155.0,19102888.0,"['chicago rap', 'melodic rap']",138.034,186749.0
